Action: improve | review | Learn | conjugate | listen | compose | errors
Result: new | familiar | known | 0 | 0.5 | 1
sDay: sprintDay ; A/P: active | passive ; warning: starting row = 5 is fixed
ID	ACTION	RESULT	DURATION	SDAY	A/P
2423	review	1	6	108	a
2422	review	1	8	108	a
2421	review	0	13	108	a
2420	review	1	5	108	a
2419	review	1	9	108	a
2418	review	1	5	108	a
2417	review	1	16	108	a
2415	review	1	5	108	a
2412	review	1	14	108	a
2411	review	1	35	108	a
1551	review	1	3	108	a
1550	review	1	4	108	a
1549	review	0	8	108	a
1545	review	1	3	108	a
1544	review	1	6	108	a
1543	review	1	15	108	a
1541	review	1	10	108	a
1540	review	1	4	108	a
1539	review	1	4	108	a
1538	review	1	5	108	a
1536	review	1	10	108	a
1535	review	1	10	108	a
1534	review	1	5	108	a
1530	review	1	36	108	a
1529	review	1	12	108	a
1528	review	1	7	108	a
1527	review	1	6	108	a
1526	review	1	5	108	a
1525	review	1	5	108	a
1524	review	1	4	108	a
1523	review	1	9	108	a
338	review	0	10	108	a
309	review	1	9	108	a
4013	errors	1	4	108	a
3997	errors	1	2	108	a
4082	errors	1	2	108	a
4015	errors	1	6	108	a
4108	errors	1	8	108	a
4084	errors	1	7	108	a
4107	errors	1	5	108	a
4026	errors	1	3	108	a
4020	errors	1	4	108	a
4112	errors	1	11	108	a
4703	compose	1	4	108	a
4546	compose	1	28	108	a
4146	compose	1	15	108	a
4644	compose	1	7	108	a
4488	compose	1	18	108	a
3860	compose	1	3	108	a
4503	compose	1	5	108	a
3059	compose	1	3	108	a
4152	compose	0	39	108	a
3987	compose	1	2	108	a
3638	listen	1	7	108	p
3628	listen	1	20	108	p
3701	listen	1	46	108	p
3543	listen	1	9	108	p
3608	listen	1	4	108	p
3759	listen	1	3	108	p
3517	listen	1	5	108	p
3457	listen	1	11	108	p
3845	listen	1	10	108	p
3441	listen	1	16	108	p
2406	improve	1	16	109	a
1519	improve	1	19	109	a
4617	improve	1	16	109	a
2895	improve	1	7	109	a
2489	improve	0	24	109	a
2477	improve	1	15	109	a
2476	improve	0	10	109	a
2458	improve	1	6	109	a
2456	improve	1	6	109	a
2446	improve	0	25	109	a
2444	improve	1	6	109	a
2436	improve	1	11	109	a
2435	improve	1	8	109	a
2421	improve	1	5	109	a
1549	improve	1	13	109	a
338	improve	1	6	109	a
4152	improve	0	17	109	a
2953	review	1	7	109	a
2952	review	1	5	109	a
2951	review	1	4	109	a
2950	review	1	5	109	a
2949	review	1	28	109	a
2948	review	1	11	109	a
2947	review	1	3	109	a
2946	review	1	4	109	a
2945	review	1	4	109	a
2944	review	1	9	109	a
2943	review	1	6	109	a
2942	review	1	7	109	a
2941	review	1	13	109	a
2940	review	1	7	109	a
2939	review	1	5	109	a
2938	review	1	6	109	a
2937	review	1	6	109	a
2936	review	1	5	109	a
2935	review	1	7	109	a
2934	review	1	4	109	a
2933	review	1	10	109	a
2932	review	1	9	109	a
2931	review	1	3	109	a
2930	review	1	4	109	a
2929	review	1	4	109	a
2928	review	1	4	109	a
2927	review	1	3	109	a
2926	review	1	2	109	a
2925	review	1	4	109	a
2924	review	1	5	109	a
2923	review	1	5	109	a
2922	review	1	2	109	a
2921	review	1	2	109	a
2920	review	1	8	109	a
2919	review	1	5	109	a
2918	review	1	8	109	a
2917	review	1	5	109	a
2916	review	1	3	109	a
2915	review	1	3	109	a
2914	review	1	3	109	a
2913	review	1	5	109	a
2912	review	1	3	109	a
2911	review	0	6	109	a
2910	review	1	11	109	a
2909	review	1	7	109	a
2908	review	1	3	109	a
2907	review	1	3	109	a
2906	review	1	5	109	a
2905	review	1	5	109	a
2904	review	1	29	109	a
2903	review	1	11	109	a
2902	review	1	6	109	a
2548	review	1	5	109	a
2547	review	1	3	109	a
2546	review	1	4	109	a
2545	review	1	4	109	a
2544	review	1	3	109	a
2543	review	1	5	109	a
2542	review	1	5	109	a
2541	review	1	12	109	a
2540	review	1	7	109	a
2539	review	1	3	109	a
2538	review	1	9	109	a
2537	review	1	3	109	a
2536	review	1	4	109	a
2535	review	1	3	109	a
2534	review	1	4	109	a
2533	review	1	5	109	a
2532	review	1	3	109	a
2531	review	1	3	109	a
2530	review	1	2	109	a
2529	review	1	3	109	a
2528	review	1	4	109	a
2527	review	1	3	109	a
2526	review	1	7	109	a
2525	review	1	5	109	a
2524	review	1	6	109	a
2523	review	1	4	109	a
2522	review	1	5	109	a
2521	review	1	3	109	a
2520	review	1	3	109	a
2519	review	1	3	109	a
2518	review	1	14	109	a
2517	review	1	7	109	a
2516	review	1	3	109	a
2515	review	1	6	109	a
2514	review	1	17	109	a
2513	review	1	7	109	a
2512	review	1	4	109	a
2511	review	1	6	109	a
2510	review	1	4	109	a
2509	review	0	13	109	a
2508	review	1	19	109	a
2507	review	1	15	109	a
2506	review	1	2	109	a
2505	review	1	3	109	a
2504	review	1	7	109	a
2503	review	1	3	109	a
2502	review	1	7	109	a
2501	review	1	7	109	a
2500	review	1	4	109	a
2499	review	1	5	109	a
1576	review	1	5	109	a
1575	review	1	4	109	a
1574	review	1	5	109	a
1573	review	1	4	109	a
1572	review	1	8	109	a
1571	review	1	6	109	a
1570	review	1	30	109	a
1569	review	1	3	109	a
1568	review	1	3	109	a
1567	review	1	5	109	a
1566	review	1	5	109	a
1565	review	1	8	109	a
1564	review	1	6	109	a
1563	review	1	13	109	a
1562	review	1	5	109	a
1561	review	1	19	109	a
1560	review	1	9	109	a
1559	review	1	4	109	a
1558	review	1	17	109	a
1555	review	1	12	109	a
1553	review	1	7	109	a
1552	review	1	4	109	a
3754	listen	1	9	109	p
3481	listen	1	15	109	p
3600	listen	1	8	109	p
3527	listen	1	7	109	p
3773	listen	1	12	109	p
3724	listen	1	7	109	p
3675	listen	1	4	109	p
3674	listen	1	8	109	p
3543	listen	1	11	109	p
3703	listen	1	10	109	p
4463	compose	1	17	109	a
4515	compose	1	6	109	a
4619	compose	1	5	109	a
4137	compose	1	16	109	a
3022	compose	1	8	109	a
3898	compose	1	21	109	a
4161	compose	0	17	109	a
4558	compose	0	16	109	a
3956	compose	1	6	109	a
4568	compose	1	14	109	a
3110	compose	1	4	109	a
3138	compose	1	4	109	a
4497	compose	1	22	109	a
4461	compose	0	30	109	a
3078	compose	1	22	109	a
4481	compose	1	31	109	a
4150	compose	1	9	109	a
3996	compose	0	15	109	a
3863	compose	0	6	109	a
3944	compose	1	32	109	a
4048	errors	1	2	109	a
4007	errors	1	2	109	a
4016	errors	1	2	109	a
4004	errors	1	2	109	a
4087	errors	1	3	109	a
4002	errors	1	2	109	a
4075	errors	1	7	109	a
4028	errors	1	2	109	a
4044	errors	1	3	109	a
4082	errors	1	2	109	a
4060	errors	1	6	109	a
4090	errors	1	6	109	a
4088	errors	1	10	109	a
4077	errors	0	10	109	a
4007	errors	1	2	109	a
4081	errors	1	4	109	a
4080	errors	1	2	109	a
4015	errors	1	2	109	a
4054	errors	1	3	109	a
4111	errors	1	3	109	a
2489	improve	1	10	110	a
2476	improve	1	6	110	a
2446	improve	1	9	110	a
4152	improve	1	16	110	a
2911	improve	1	5	110	a
2509	improve	1	15	110	a
4161	improve	1	17	110	a
4558	improve	0	11	110	a
4461	improve	1	15	110	a
3996	improve	0	26	110	a
3863	improve	1	13	110	a
4077	improve	1	28	110	a
3000	review	1	4	110	a
2999	review	1	12	110	a
2998	review	1	25	110	a
2997	review	0	14	110	a
2996	review	1	3	110	a
2995	review	0	21	110	a
2994	review	1	5	110	a
2993	review	1	7	110	a
2992	review	1	3	110	a
2991	review	1	5	110	a
2990	review	1	4	110	a
2989	review	1	4	110	a
2988	review	1	5	110	a
2987	review	1	3	110	a
2986	review	1	5	110	a
2985	review	1	6	110	a
2984	review	1	5	110	a
2983	review	1	4	110	a
2982	review	1	6	110	a
2981	review	1	4	110	a
2980	review	1	12	110	a
2979	review	1	4	110	a
2978	review	1	5	110	a
2977	review	1	8	110	a
2976	review	1	6	110	a
2975	review	1	4	110	a
2974	review	1	6	110	a
2973	review	1	5	110	a
2972	review	0	9	110	a
2971	review	1	20	110	a
2970	review	1	6	110	a
2969	review	1	5	110	a
2968	review	1	7	110	a
2967	review	1	3	110	a
2966	review	1	9	110	a
2965	review	1	7	110	a
2964	review	1	4	110	a
2963	review	1	3	110	a
2962	review	1	4	110	a
2961	review	1	3	110	a
2960	review	1	4	110	a
2959	review	1	2	110	a
2958	review	1	9	110	a
2957	review	1	3	110	a
2956	review	1	4	110	a
2955	review	0	15	110	a
2954	review	1	14	110	a
2599	review	1	4	110	a
2598	review	1	7	110	a
2597	review	0	7	110	a
2596	review	1	6	110	a
2595	review	0	5	110	a
2594	review	1	4	110	a
2593	review	0	8	110	a
2592	review	1	8	110	a
2591	review	1	15	110	a
2590	review	1	4	110	a
2589	review	1	6	110	a
2588	review	1	5	110	a
2587	review	0	6	110	a
2586	review	1	3	110	a
2585	review	1	3	110	a
2584	review	0	6	110	a
2583	review	1	6	110	a
2582	review	1	7	110	a
2581	review	1	11	110	a
2580	review	1	6	110	a
2579	review	1	4	110	a
2578	review	1	7	110	a
2577	review	1	5	110	a
2576	review	1	5	110	a
2575	review	1	5	110	a
2574	review	1	4	110	a
2573	review	1	5	110	a
2572	review	1	5	110	a
2571	review	1	3	110	a
2570	review	1	3	110	a
2569	review	1	25	110	a
2568	review	1	3	110	a
2567	review	1	3	110	a
2566	review	1	3	110	a
2565	review	1	2	110	a
2564	review	0	15	110	a
2563	review	1	4	110	a
2562	review	1	4	110	a
2561	review	1	5	110	a
2560	review	1	5	110	a
2559	review	1	6	110	a
2558	review	1	10	110	a
2557	review	1	4	110	a
2556	review	1	3	110	a
2555	review	1	4	110	a
2554	review	1	3	110	a
2553	review	1	3	110	a
2552	review	1	4	110	a
2551	review	1	4	110	a
2550	review	1	3	110	a
2549	review	1	4	110	a
1601	review	1	4	110	a
1600	review	1	24	110	a
1599	review	1	8	110	a
1598	review	1	5	110	a
1597	review	0	11	110	a
1596	review	1	10	110	a
1595	review	1	4	110	a
1594	review	1	5	110	a
1593	review	1	17	110	a
1592	review	1	8	110	a
1591	review	1	8	110	a
1590	review	1	5	110	a
1589	review	1	3	110	a
1588	review	1	5	110	a
1587	review	1	6	110	a
1586	review	1	4	110	a
1585	review	1	23	110	a
1584	review	1	31	110	a
1583	review	1	9	110	a
1582	review	0	14	110	a
1581	review	1	3	110	a
1580	review	1	8	110	a
1579	review	0	9	110	a
1578	review	1	5	110	a
1577	review	1	14	110	a
3943	compose	1	22	110	a
4584	compose	1	32	110	a
3142	compose	1	5	110	a
3117	compose	1	4	110	a
4585	compose	1	19	110	a
3961	compose	1	3	110	a
4583	compose	1	9	110	a
4612	compose	1	8	110	a
3021	compose	0	35	110	a
4554	compose	1	30	110	a
4617	compose	1	17	110	a
3940	compose	1	4	110	a
3107	compose	1	4	110	a
4595	compose	0	6	110	a
4643	compose	1	16	110	a
3936	compose	1	7	110	a
3952	compose	1	13	110	a
4649	compose	0	5	110	a
4531	compose	0	18	110	a
3098	compose	1	6	110	a
3017	compose	1	6	110	a
4611	compose	1	20	110	a
3976	compose	0	32	110	a
3981	compose	1	6	110	a
4720	compose	1	6	110	a
4662	compose	1	7	110	a
4704	compose	1	3	110	a
3854	compose	1	3	110	a
4647	compose	0	29	110	a
3131	compose	1	5	110	a
4464	compose	1	10	110	a
3856	compose	1	10	110	a
4502	compose	1	10	110	a
3022	compose	1	6	110	a
3956	compose	1	13	110	a
3045	compose	1	4	110	a
3099	compose	1	5	110	a
3918	compose	1	10	110	a
3988	compose	1	3	110	a
3953	compose	1	15	110	a
4054	errors	1	3	110	a
4043	errors	1	5	110	a
4078	errors	1	7	110	a
4058	errors	1	4	110	a
4091	errors	1	4	110	a
4076	errors	1	8	110	a
4112	errors	1	5	110	a
4074	errors	1	3	110	a
4028	errors	1	3	110	a
4083	errors	1	4	110	a
4065	errors	1	4	110	a
4076	errors	1	7	110	a
4074	errors	1	4	110	a
4081	errors	1	3	110	a
4075	errors	1	5	110	a
4058	errors	1	3	110	a
4098	errors	1	16	110	a
4041	errors	1	15	110	a
4059	errors	1	2	110	a
4084	errors	1	5	110	a
4705	compose	1	4	110	a
3904	compose	1	13	110	a
3059	compose	1	2	110	a
4146	compose	1	4	110	a
4532	compose	1	3	110	a
3990	compose	1	2	110	a
4579	compose	1	14	110	a
4639	compose	1	3	110	a
4635	compose	1	2	110	a
4590	compose	1	4	110	a
4087	errors	1	2	110	a
4061	errors	1	2	110	a
4048	errors	1	1	110	a
4079	errors	1	3	110	a
4111	errors	1	2	110	a
4071	errors	1	2	110	a
4006	errors	1	3	110	a
4062	errors	1	4	110	a
4023	errors	1	4	110	a
4005	errors	1	2	110	a
4100	errors	1	5	111	a
4070	errors	1	36	111	a
4111	errors	1	3	111	a
4042	errors	1	2	111	a
4006	errors	1	3	111	a
4065	errors	1	19	111	a
4018	errors	1	34	111	a
4025	errors	1	2	111	a
4032	errors	1	14	111	a
4103	errors	1	15	111	a
4558	improve	0	45	111	a
3996	improve	1	10	111	a
2997	improve	1	37	111	a
2995	improve	0	51	111	a
2972	improve	1	20	111	a
2955	improve	0	14	111	a
2597	improve	1	32	111	a
2595	improve	1	35	111	a
2593	improve	0	29	111	a
2587	improve	1	6	111	a
2584	improve	0	16	111	a
2564	improve	0	15	111	a
1597	improve	0	14	111	a
1582	improve	1	13	111	a
1579	improve	1	7	111	a
3021	improve	0	20	111	a
4595	improve	1	3	111	a
4649	improve	0	84	111	a
4531	improve	1	29	111	a
3976	improve	1	29	111	a
4647	improve	1	46	111	a
2649	review	1	17	111	a
2648	review	1	10	111	a
2647	review	1	6	111	a
2646	review	0	12	111	a
2645	review	1	3	111	a
2644	review	1	6	111	a
2643	review	0	10	111	a
2642	review	1	8	111	a
2641	review	1	3	111	a
2640	review	1	3	111	a
2639	review	1	4	111	a
2638	review	1	3	111	a
2637	review	1	3	111	a
2636	review	1	3	111	a
2635	review	1	5	111	a
2634	review	1	3	111	a
2633	review	1	5	111	a
2632	review	1	4	111	a
2631	review	1	4	111	a
2630	review	1	4	111	a
2629	review	1	6	111	a
2628	review	1	3	111	a
2627	review	1	3	111	a
2626	review	1	4	111	a
2625	review	1	6	111	a
2624	review	1	5	111	a
2623	review	1	4	111	a
2622	review	1	4	111	a
2621	review	1	4	111	a
2620	review	1	4	111	a
2619	review	1	9	111	a
2618	review	1	18	111	a
2617	review	1	14	111	a
2616	review	0	12	111	a
2615	review	1	4	111	a
2614	review	1	3	111	a
2613	review	1	3	111	a
2612	review	0	9	111	a
2611	review	1	5	111	a
2610	review	1	4	111	a
2609	review	1	9	111	a
2608	review	1	5	111	a
2607	review	1	3	111	a
2606	review	1	3	111	a
2605	review	1	3	111	a
2604	review	1	3	111	a
2603	review	1	3	111	a
2602	review	1	2	111	a
2601	review	1	4	111	a
2600	review	1	2	111	a
1626	review	1	2	111	a
1625	review	1	6	111	a
1624	review	1	4	111	a
1623	review	1	18	111	a
1622	review	1	3	111	a
1621	review	1	4	111	a
1620	review	1	3	111	a
1619	review	1	3	111	a
1618	review	1	6	111	a
1616	review	1	8	111	a
1615	review	1	3	111	a
1614	review	1	6	111	a
1613	review	0	5	111	a
1611	review	1	68	111	a
1610	review	1	8	111	a
1609	review	1	13	111	a
1608	review	0	19	111	a
1607	review	1	6	111	a
1606	review	1	32	111	a
1605	review	1	3	111	a
1602	review	1	4	111	a
539	review	1	40	111	a
500	review	1	6	111	a
496	review	1	6	111	a
473	review	1	5	111	a
469	review	0	27	111	a
3231	verbs	1	2	111	a
3419	verbs	1	12	111	p
3364	verbs	1	4	111	a
3393	verbs	1	4	111	p
3420	verbs	1	4	111	p
3438	verbs	1	4	111	p
3275	verbs	1	4	111	p
3277	verbs	1	4	111	p
3421	verbs	1	4	111	a
3309	verbs	1	4	111	p
3778	listen	1	17	111	p
3608	listen	1	5	111	p
3792	listen	1	11	111	p
3619	listen	1	6	111	p
3663	listen	1	7	111	p
3796	listen	1	5	111	p
3786	listen	1	6	111	p
3481	listen	1	28	111	p
3743	listen	1	5	111	p
3478	listen	1	7	111	p
3050	compose	1	6	111	a
4613	compose	1	9	111	a
3963	compose	0	13	111	a
3049	compose	1	6	111	a
4460	compose	1	7	111	a
4503	compose	1	26	111	a
4602	compose	1	3	111	a
3078	compose	1	3	111	a
3877	compose	1	44	111	a
3858	compose	1	18	111	a
4082	errors	1	3	111	a
4041	errors	1	11	111	a
4071	errors	1	3	111	a
4063	errors	0	30	111	a
4064	errors	1	3	111	a
4108	errors	1	4	111	a
4023	errors	1	19	111	a
4044	errors	1	5	111	a
4002	errors	1	4	111	a
4052	errors	1	7	111	a
4094	errors	0	18	111	a
4003	errors	1	2	111	a
4098	errors	1	6	111	a
4011	errors	1	2	111	a
4113	errors	1	3	111	a
4065	errors	1	3	111	a
4558	improve	1	23	112	a
2995	improve	1	14	112	a
2955	improve	1	14	112	a
2593	improve	1	5	112	a
2584	improve	1	6	112	a
2564	improve	1	10	112	a
1597	improve	0	26	112	a
3021	improve	1	19	112	a
4649	improve	1	4	112	a
2646	improve	1	6	112	a
2643	improve	1	7	112	a
2616	improve	1	16	112	a
2612	improve	1	5	112	a
1613	improve	1	4	112	a
1608	improve	0	18	112	a
469	improve	1	15	112	a
3963	improve	1	11	112	a
4063	improve	1	9	112	a
4094	improve	1	4	112	a
2700	review	1	9	112	a
2699	review	1	8	112	a
2698	review	1	9	112	a
2697	review	1	6	112	a
2696	review	1	8	112	a
2695	review	1	5	112	a
2694	review	1	4	112	a
2693	review	0	24	112	a
2692	review	0	4	112	a
2691	review	0	36	112	a
2690	review	1	10	112	a
2689	review	1	5	112	a
2688	review	1	13	112	a
2687	review	1	12	112	a
2686	review	1	9	112	a
2685	review	1	30	112	a
2684	review	1	5	112	a
2683	review	1	3	112	a
2682	review	1	33	112	a
2681	review	0	12	112	a
2680	review	1	6	112	a
2679	review	1	5	112	a
2678	review	0	16	112	a
2677	review	1	22	112	a
2676	review	1	15	112	a
2675	review	1	3	112	a
2674	review	1	4	112	a
2673	review	0	11	112	a
2672	review	1	4	112	a
2671	review	1	4	112	a
2670	review	1	2	112	a
2669	review	0	8	112	a
2668	review	1	7	112	a
2667	review	1	21	112	a
2666	review	1	5	112	a
2665	review	1	4	112	a
2664	review	1	5	112	a
2663	review	1	10	112	a
2662	review	1	5	112	a
2661	review	1	6	112	a
2660	review	0	28	112	a
2659	review	1	4	112	a
2658	review	1	12	112	a
2657	review	1	4	112	a
2656	review	1	4	112	a
2655	review	1	5	112	a
2654	review	1	6	112	a
2653	review	1	8	112	a
2652	review	0	26	112	a
2651	review	0	9	112	a
2650	review	1	5	112	a
1651	review	1	4	112	a
1650	review	1	5	112	a
1648	review	1	3	112	a
1645	review	1	3	112	a
1644	review	1	10	112	a
1643	review	1	5	112	a
1642	review	1	4	112	a
1640	review	1	5	112	a
1639	review	1	22	112	a
1638	review	1	12	112	a
1637	review	1	17	112	a
1636	review	1	6	112	a
1635	review	1	3	112	a
1634	review	1	10	112	a
1633	review	1	4	112	a
1631	review	1	5	112	a
1629	review	1	4	112	a
1628	review	1	6	112	a
1627	review	1	4	112	a
613	review	1	4	112	a
3416	verbs	1	3	112	a
3178	verbs	1	3	112	p
3387	verbs	1	6	112	a
3360	verbs	1	5	112	a
3228	verbs	1	15	112	a
3194	verbs	1	3	112	p
3234	verbs	1	7	112	a
3397	verbs	1	2	112	p
3386	verbs	1	5	112	a
3324	verbs	1	4	112	p
3539	listen	1	9	112	p
3583	listen	1	16	112	p
3530	listen	1	9	112	p
3674	listen	1	18	112	p
3759	listen	1	5	112	p
3564	listen	1	20	112	p
3611	listen	1	6	112	p
3587	listen	1	4	112	p
3546	listen	1	7	112	p
3516	listen	1	5	112	p
4657	compose	0	14	112	a
4516	compose	1	5	112	a
4602	compose	1	3	112	a
3941	compose	1	31	112	a
3945	compose	1	29	112	a
4495	compose	0	25	112	a
3014	compose	1	20	112	a
3857	compose	1	16	112	a
4451	compose	1	8	112	a
4452	compose	1	4	112	a
4039	errors	1	16	112	a
4102	errors	1	13	112	a
4049	errors	1	3	112	a
4113	errors	1	3	112	a
4075	errors	1	3	112	a
4069	errors	1	5	112	a
4079	errors	1	8	112	a
4050	errors	1	47	112	a
4013	errors	1	4	112	a
4059	errors	1	12	112	a
4080	errors	1	61	112	a
4107	errors	1	62	112	a
1597	improve	1	28	113	a
1608	improve	1	13	113	a
2693	improve	1	11	113	a
2692	improve	1	9	113	a
2691	improve	1	12	113	a
2681	improve	1	16	113	a
2678	improve	1	19	113	a
2673	improve	1	6	113	a
2669	improve	0	10	113	a
2669	improve	1	8	113	a
2660	improve	1	12	113	a
2652	improve	1	13	113	a
2651	improve	0	21	113	a
4657	improve	1	7	113	a
4495	improve	1	4	113	a
2750	review	1	7	113	a
2749	review	1	5	113	a
2748	review	1	7	113	a
2747	review	1	10	113	a
2746	review	1	10	113	a
2745	review	1	11	113	a
2744	review	1	6	113	a
2743	review	1	7	113	a
2742	review	0	25	113	a
2741	review	0	10	113	a
2740	review	1	6	113	a
2739	review	1	4	113	a
2738	review	1	12	113	a
2737	review	1	16	113	a
2736	review	1	6	113	a
2735	review	1	8	113	a
2734	review	1	9	113	a
2733	review	1	13	113	a
2732	review	1	4	113	a
2731	review	1	6	113	a
2730	review	0	10	113	a
2729	review	1	4	113	a
2728	review	1	9	113	a
2727	review	1	4	113	a
2726	review	0	18	113	a
2725	review	1	3	113	a
2724	review	1	5	113	a
2723	review	1	6	113	a
2722	review	1	8	113	a
2721	review	1	3	113	a
2720	review	1	3	113	a
2719	review	1	3	113	a
2718	review	1	3	113	a
2717	review	1	4	113	a
2716	review	1	3	113	a
2715	review	1	7	113	a
2714	review	1	7	113	a
2713	review	1	3	113	a
2712	review	1	4	113	a
2711	review	1	3	113	a
2710	review	0	9	113	a
2709	review	1	8	113	a
2708	review	1	3	113	a
2707	review	1	3	113	a
2706	review	1	10	113	a
2705	review	1	4	113	a
2704	review	1	14	113	a
2703	review	1	5	113	a
2702	review	0	12	113	a
2701	review	1	6	113	a
1676	review	1	9	113	a
1675	review	1	5	113	a
1674	review	1	5	113	a
1673	review	1	5	113	a
1672	review	1	6	113	a
1671	review	1	11	113	a
1670	review	1	5	113	a
1669	review	1	5	113	a
1668	review	1	4	113	a
1667	review	0	21	113	a
1666	review	1	15	113	a
1665	review	0	24	113	a
1664	review	1	9	113	a
1663	review	1	12	113	a
1662	review	0	18	113	a
1660	review	0	28	113	a
1659	review	1	6	113	a
1658	review	1	5	113	a
1657	review	0	10	113	a
1656	review	1	11	113	a
1654	review	1	5	113	a
1653	review	1	13	113	a
2651	improve	0	15	113	a
2742	improve	1	17	113	a
2741	improve	1	32	113	a
2730	improve	1	21	113	a
2726	improve	0	20	113	a
2710	improve	0	13	113	a
2702	improve	0	15	113	a
1667	improve	0	9	113	a
1665	improve	0	5	113	a
1662	improve	0	17	113	a
1660	improve	0	13	113	a
1657	improve	0	7	113	a
3395	verbs	1	3	113	a
3225	verbs	1	3	113	a
3413	verbs	1	2	113	p
3421	verbs	1	4	113	p
3414	verbs	1	2	113	p
3268	verbs	1	2	113	a
3206	verbs	1	9	113	p
3402	verbs	1	6	113	a
3163	verbs	1	9	113	p
3264	verbs	1	2	113	a
3579	listen	1	19	113	p
3782	listen	1	8	113	p
3489	listen	1	6	113	p
3843	listen	1	9	113	p
3532	listen	1	14	113	p
3649	listen	1	5	113	p
3724	listen	1	4	113	p
3728	listen	1	4	113	p
3555	listen	1	7	113	p
3537	listen	1	15	113	p
3150	compose	1	11	113	a
3949	compose	1	12	113	a
4152	compose	1	8	113	a
4498	compose	1	22	113	a
3057	compose	1	9	113	a
3021	compose	1	8	113	a
3857	compose	1	13	113	a
4589	compose	1	8	113	a
4153	compose	0	27	113	a
4632	compose	0	29	113	a
4003	errors	1	13	113	a
4072	errors	1	5	113	a
4062	errors	1	8	113	a
4058	errors	1	4	113	a
4102	errors	1	8	113	a
4012	errors	1	3	113	a
4033	errors	1	5	113	a
3998	errors	1	20	113	a
4022	errors	1	7	113	a
4077	errors	0	12	113	a
4007	errors	1	4	113	a
4095	errors	1	3	113	a
4002	errors	1	2	113	a
4028	errors	1	2	113	a
4023	errors	1	4	113	a
4085	errors	1	2	113	a
4014	errors	1	4	113	a
4055	errors	1	3	113	a
4087	errors	1	3	113	a
4083	errors	1	2	113	a
2651	improve	1	6	114	a
2726	improve	1	5	114	a
2710	improve	1	3	114	a
2702	improve	1	6	114	a
1667	improve	1	12	114	a
1665	improve	1	3	114	a
1662	improve	1	13	114	a
1660	improve	1	5	114	a
1657	improve	1	2	114	a
4153	improve	1	20	114	a
4632	improve	1	4	114	a
4077	improve	1	5	114	a
2803	review	1	8	114	a
2802	review	1	3	114	a
2801	review	1	3	114	a
2800	review	0	4	114	a
2799	review	1	6	114	a
2798	review	1	10	114	a
2797	review	1	3	114	a
2796	review	1	5	114	a
2795	review	1	6	114	a
2794	review	1	4	114	a
2793	review	1	4	114	a
2792	review	1	5	114	a
2791	review	1	23	114	a
2790	review	1	10	114	a
2789	review	1	4	114	a
2788	review	1	4	114	a
2787	review	1	2	114	a
2786	review	1	3	114	a
2785	review	1	2	114	a
2784	review	1	4	114	a
2783	review	1	4	114	a
2782	review	1	5	114	a
2781	review	1	5	114	a
2780	review	1	6	114	a
2779	review	1	3	114	a
2778	review	1	8	114	a
2777	review	1	9	114	a
4035	errors	1	4	114	a
4009	errors	1	11	114	a
4076	errors	1	3	114	a
3998	errors	1	1	114	a
4089	errors	0	23	114	a
4098	errors	0	8	114	a
4042	errors	1	4	114	a
4021	errors	1	7	114	a
4058	errors	1	3	114	a
4112	errors	1	3	114	a
2776	review	0	12	114	a
2775	review	1	2	114	a
2774	review	1	3	114	a
2773	review	1	5	114	a
2772	review	1	4	114	a
2771	review	0	20	114	a
2770	review	1	8	114	a
2769	review	1	4	114	a
2768	review	1	25	114	a
2767	review	1	6	114	a
